rs_mode,symbol,signal_date,signal_close,rs_at_signal,entry_date,entry_price,qty,desired_qty,partial,stop_price,entry_cost,cost_basis,exit_signal_date,exit_date,exit_price,exit_type,exit_cost,net_pnl,pnl_pct,price_pnl_pct,bars_held,days_held
proxy,CSGP,2016-09-28,22.231000900268555,6.708519092436827,2016-09-29,22.224000930786133,338086.92639191763,338086.92639191763,False,20.00160083770752,15027.288333641201,7528671.455154242,2016-10-11,2016-10-12,20.885000228881836,EXIT_MA,14121.891070154314,-481847.81114724,-6.40017052168427,-6.025020904536705,9,13
proxy,ISRG,2016-09-30,80.53666687011719,19.191801814921494,2016-10-03,80.17333221435547,93513.05182295597,93513.05182295597,False,72.15599899291992,14994.505940360175,7512247.476120448,2016-10-19,2016-10-20,75.77666473388672,EXIT_MA,14172.214352461417,-440312.5142422011,-5.861262100880519,-5.483952530142567,13,17
proxy,CAT,2016-09-28,86.58999633789062,14.273281907594143,2016-09-29,86.27999877929688,86799.98940823195,86799.98940823195,False,77.6519989013672,14978.20596037047,7504081.1861456055,2016-10-25,2016-10-26,83.80999755859375,EXIT_MA,14549.413800779768,-243923.69955650158,-3.2505471823365295,-2.8627738243498957,19,27
proxy,ULTA,2016-10-13,266.1400146484375,27.50750916491887,2016-10-14,268.0299987792969,26238.69775689721,27865.472802395347,True,241.22699890136718,14065.516255502998,7046823.644007002,2016-10-25,2016-10-26,246.58999633789062,EXIT_MA,12940.400767568606,-589563.660990268,-8.366374564966794,-7.999105525147032,8,12
proxy,TPL,2016-10-25,33.83333206176758,102.02947834550642,2016-10-26,33.70000076293945,189762.14563291747,218531.08141824976,True,30.33000068664551,12789.968905212692,6407774.421511559,,2016-10-27,30.33000068664551,STOP,11510.972014691424,-663799.3861805387,-10.359281437125748,-9.999999999999998,2,1
proxy,AMZN,2016-09-27,40.80550003051758,22.604491596097848,2016-09-28,40.900001525878906,183798.752481673,183798.752481673,False,36.810001373291016,15034.73851391013,7532403.995468975,2016-10-28,2016-10-31,39.05149841308594,EXIT_MA,14355.233381730457,-369142.5379854776,-4.900726756126341,-4.519567344327246,23,33
proxy,BKR,2016-10-28,59.119998931884766,24.53513363743023,2016-10-31,62.0,115305.86339391374,124030.39697316682,True,55.800000000000004,14297.927060845303,7163261.4574834965,,2016-10-31,55.800000000000004,STOP,12868.134354760774,-742062.4144578706,-10.359281437125741,-9.999999999999998,1,0
proxy,MPWR,2016-09-30,80.5,24.21295643530919,2016-10-03,80.2300033569336,93555.64599594296,93555.64599594296,False,72.20700302124024,15011.93958462919,7520981.731899224,2016-11-01,2016-11-02,76.66999816894531,EXIT_MA,14345.822414406886,-362416.34711018763,-4.8187372344364015,-4.4372492073199155,22,30
proxy,CPAY,2016-09-28,174.47999572753906,14.066489514501496,2016-09-29,174.0,43076.63313291484,43076.63313291484,False,156.6,14990.668330254362,7510324.8334574355,,2016-11-02,156.6,STOP,13491.601497228927,-778015.6863402016,-10.359281437125752,-9.999999999999998,25,34
proxy,AMD,2016-10-25,7.5,120.71524436746041,2016-10-26,7.400000095367432,985817.9524587747,985817.9524587747,False,6.6600000858306885,14590.105884419718,7309643.048094278,2016-11-02,2016-11-03,6.78000020980835,EXIT_MA,13367.69184900666,-639164.8154399544,-8.744131707041333,-8.378376723903235,6,8
